timestamp,hour,day_of_year,sin_hour,cos_hour,sin_doy,cos_doy,temp_forecast,cloud_forecast,humidity_forecast,precip_forecast,clearsky_ghi,solar_rad_t24,solar_rad_t48,solar_radiation,target_t24
2025-06-02 18:00:00-06:00,18,153,-1.0,-1.8369701987210297e-16,0.48627270710868997,-0.8738071036110808,14.1,70.0,60.0,0.0,383.85602237979253,417.0,402.0,215.0,217.0
2025-06-02 19:00:00-06:00,19,153,-0.9659258262890684,0.2588190451025203,0.48627270710868997,-0.8738071036110808,12.9,96.0,68.0,0.0,173.22503893170736,200.0,231.0,138.0,53.0
2025-06-02 20:00:00-06:00,20,153,-0.8660254037844386,0.5000000000000001,0.48627270710868997,-0.8738071036110808,12.2,77.0,72.0,0.0,12.697173218035774,88.0,77.0,33.0,30.0
2025-06-02 21:00:00-06:00,21,153,-0.7071067811865477,0.7071067811865474,0.48627270710868997,-0.8738071036110808,11.9,92.0,76.0,0.0,0.0,4.0,4.0,3.0,2.0
2025-06-02 22:00:00-06:00,22,153,-0.5000000000000004,0.8660254037844384,0.48627270710868997,-0.8738071036110808,11.9,100.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-02 23:00:00-06:00,23,153,-0.25881904510252157,0.9659258262890681,0.48627270710868997,-0.8738071036110808,11.9,55.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03 00:00:00-06:00,0,154,0.0,1.0,0.4711595076738638,-0.8820480249558537,11.4,100.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03 01:00:00-06:00,1,154,0.25881904510252074,0.9659258262890683,0.4711595076738638,-0.8820480249558537,11.5,100.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03 02:00:00-06:00,2,154,0.49999999999999994,0.8660254037844387,0.4711595076738638,-0.8820480249558537,11.5,100.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03 03:00:00-06:00,3,154,0.7071067811865476,0.7071067811865476,0.4711595076738638,-0.8820480249558537,11.2,100.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03 04:00:00-06:00,4,154,0.8660254037844386,0.5000000000000001,0.4711595076738638,-0.8820480249558537,11.3,100.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03 05:00:00-06:00,5,154,0.9659258262890683,0.25881904510252074,0.4711595076738638,-0.8820480249558537,11.0,100.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03 06:00:00-06:00,6,154,1.0,6.123233995736766e-17,0.4711595076738638,-0.8820480249558537,10.8,99.0,82.0,0.0,17.436682126367156,6.0,6.0,2.0,3.0
2025-06-03 07:00:00-06:00,7,154,0.9659258262890683,-0.25881904510252063,0.4711595076738638,-0.8820480249558537,11.3,91.0,80.0,0.0,184.1930995497787,108.0,107.0,19.0,54.0
2025-06-03 08:00:00-06:00,8,154,0.8660254037844387,-0.4999999999999998,0.4711595076738638,-0.8820480249558537,12.3,47.0,75.0,0.0,395.39155867216897,282.0,287.0,65.0,204.0
2025-06-03 09:00:00-06:00,9,154,0.7071067811865476,-0.7071067811865475,0.4711595076738638,-0.8820480249558537,13.6,45.0,70.0,0.0,600.1952321728959,448.0,484.0,107.0,408.0
2025-06-03 10:00:00-06:00,10,154,0.49999999999999994,-0.8660254037844387,0.4711595076738638,-0.8820480249558537,14.8,100.0,65.0,0.0,778.0752867331122,628.0,665.0,170.0,570.0
2025-06-03 11:00:00-06:00,11,154,0.258819045102521,-0.9659258262890682,0.4711595076738638,-0.8820480249558537,15.8,31.0,61.0,0.0,914.8969686239703,760.0,816.0,442.0,509.0
2025-06-03 12:00:00-06:00,12,154,1.2246467991473532e-16,-1.0,0.4711595076738638,-0.8820480249558537,17.4,40.0,57.0,0.0,1000.5405768446223,765.0,912.0,316.0,837.0
2025-06-03 13:00:00-06:00,13,154,-0.2588190451025208,-0.9659258262890683,0.4711595076738638,-0.8820480249558537,18.2,36.0,56.0,0.0,1028.84085939784,565.0,925.0,359.0,782.0
2025-06-03 14:00:00-06:00,14,154,-0.4999999999999997,-0.8660254037844388,0.4711595076738638,-0.8820480249558537,19.3,42.0,52.0,0.0,997.786324447734,595.0,881.0,418.0,868.0
2025-06-03 15:00:00-06:00,15,154,-0.7071067811865471,-0.7071067811865479,0.4711595076738638,-0.8820480249558537,19.0,38.0,52.0,0.0,909.6024640736042,570.0,804.0,394.0,793.0
2025-06-03 16:00:00-06:00,16,154,-0.8660254037844385,-0.5000000000000004,0.4711595076738638,-0.8820480249558537,19.5,64.0,51.0,0.1,770.6586628248466,359.0,634.0,339.0,666.0
2025-06-03 17:00:00-06:00,17,154,-0.9659258262890683,-0.25881904510252063,0.4711595076738638,-0.8820480249558537,19.3,100.0,52.0,0.0,591.2661245472681,313.0,477.0,185.0,533.0
2025-06-03 18:00:00-06:00,18,154,-1.0,-1.8369701987210297e-16,0.4711595076738638,-0.8820480249558537,17.1,100.0,65.0,1.3,385.4445417934247,215.0,417.0,217.0,326.0
2025-06-03 19:00:00-06:00,19,154,-0.9659258262890684,0.2588190451025203,0.4711595076738638,-0.8820480249558537,18.0,100.0,58.0,0.0,174.95329335352298,138.0,200.0,53.0,175.0
2025-06-03 20:00:00-06:00,20,154,-0.8660254037844386,0.5000000000000001,0.4711595076738638,-0.8820480249558537,16.7,100.0,66.0,0.0,13.534575778322463,33.0,88.0,30.0,65.0
2025-06-03 21:00:00-06:00,21,154,-0.7071067811865477,0.7071067811865474,0.4711595076738638,-0.8820480249558537,15.1,96.0,72.0,0.0,0.0,3.0,4.0,2.0,4.0
2025-06-03 22:00:00-06:00,22,154,-0.5000000000000004,0.8660254037844384,0.4711595076738638,-0.8820480249558537,13.4,49.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-03 23:00:00-06:00,23,154,-0.25881904510252157,0.9659258262890681,0.4711595076738638,-0.8820480249558537,12.2,48.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-04 00:00:00-06:00,0,155,0.0,1.0,0.4559066935084588,-0.8900275764346767,12.1,52.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-04 01:00:00-06:00,1,155,0.25881904510252074,0.9659258262890683,0.4559066935084588,-0.8900275764346767,11.9,74.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-04 02:00:00-06:00,2,155,0.49999999999999994,0.8660254037844387,0.4559066935084588,-0.8900275764346767,11.4,60.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-04 03:00:00-06:00,3,155,0.7071067811865476,0.7071067811865476,0.4559066935084588,-0.8900275764346767,10.9,58.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-04 04:00:00-06:00,4,155,0.8660254037844386,0.5000000000000001,0.4559066935084588,-0.8900275764346767,10.6,79.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-04 05:00:00-06:00,5,155,0.9659258262890683,0.25881904510252074,0.4559066935084588,-0.8900275764346767,10.2,36.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-04 06:00:00-06:00,6,155,1.0,6.123233995736766e-17,0.4559066935084588,-0.8900275764346767,9.7,86.0,99.0,0.0,17.841154733521957,2.0,6.0,3.0,6.0
2025-06-04 07:00:00-06:00,7,155,0.9659258262890683,-0.25881904510252063,0.4559066935084588,-0.8900275764346767,12.1,100.0,92.0,0.0,184.72894425563317,19.0,108.0,54.0,65.0
2025-06-04 08:00:00-06:00,8,155,0.8660254037844387,-0.4999999999999998,0.4559066935084588,-0.8900275764346767,13.1,100.0,87.0,0.1,395.7205168216296,65.0,282.0,204.0,182.0
2025-06-04 09:00:00-06:00,9,155,0.7071067811865476,-0.7071067811865475,0.4559066935084588,-0.8900275764346767,14.6,45.0,79.0,0.0,600.3487505817858,107.0,448.0,408.0,368.0
2025-06-04 10:00:00-06:00,10,155,0.49999999999999994,-0.8660254037844387,0.4559066935084588,-0.8900275764346767,16.5,32.0,68.0,0.0,778.1242469331621,170.0,628.0,570.0,547.0
2025-06-04 11:00:00-06:00,11,155,0.258819045102521,-0.9659258262890682,0.4559066935084588,-0.8900275764346767,17.6,16.0,63.0,0.0,914.9222039981953,442.0,760.0,509.0,726.0
2025-06-04 12:00:00-06:00,12,155,1.2246467991473532e-16,-1.0,0.4559066935084588,-0.8900275764346767,19.5,64.0,54.0,0.0,1000.624242650253,316.0,765.0,837.0,857.0
2025-06-04 13:00:00-06:00,13,155,-0.2588190451025208,-0.9659258262890683,0.4559066935084588,-0.8900275764346767,19.8,51.0,56.0,0.0,1029.0603413607569,359.0,565.0,782.0,798.0
2025-06-04 14:00:00-06:00,14,155,-0.4999999999999997,-0.8660254037844388,0.4559066935084588,-0.8900275764346767,20.5,30.0,52.0,1.1,998.2088534384426,418.0,595.0,868.0,861.0
2025-06-04 15:00:00-06:00,15,155,-0.7071067811865471,-0.7071067811865479,0.4559066935084588,-0.8900275764346767,18.5,25.0,58.0,0.0,910.2802545089253,394.0,570.0,793.0,774.0
2025-06-04 16:00:00-06:00,16,155,-0.8660254037844385,-0.5000000000000004,0.4559066935084588,-0.8900275764346767,18.8,73.0,52.0,0.6,771.6245925399837,339.0,359.0,666.0,710.0
2025-06-04 17:00:00-06:00,17,155,-0.9659258262890683,-0.25881904510252063,0.4559066935084588,-0.8900275764346767,19.2,50.0,48.0,0.3,592.5288343991556,185.0,313.0,533.0,507.0
2025-06-04 18:00:00-06:00,18,155,-1.0,-1.8369701987210297e-16,0.4559066935084588,-0.8900275764346767,16.7,81.0,68.0,3.0,386.9793280890884,217.0,215.0,326.0,382.0
2025-06-04 19:00:00-06:00,19,155,-0.9659258262890684,0.2588190451025203,0.4559066935084588,-0.8900275764346767,15.4,97.0,70.0,0.1,176.62423275491423,53.0,138.0,175.0,172.0
2025-06-04 20:00:00-06:00,20,155,-0.8660254037844386,0.5000000000000001,0.4559066935084588,-0.8900275764346767,12.9,100.0,85.0,3.0,14.367350564928145,30.0,33.0,65.0,53.0
2025-06-04 21:00:00-06:00,21,155,-0.7071067811865477,0.7071067811865474,0.4559066935084588,-0.8900275764346767,13.2,31.0,85.0,0.2,0.0,2.0,3.0,4.0,2.0
2025-06-04 22:00:00-06:00,22,155,-0.5000000000000004,0.8660254037844384,0.4559066935084588,-0.8900275764346767,11.9,72.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-04 23:00:00-06:00,23,155,-0.25881904510252157,0.9659258262890681,0.4559066935084588,-0.8900275764346767,12.1,86.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-05 00:00:00-06:00,0,156,0.0,1.0,0.440518784350495,-0.8977433935342337,11.7,95.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-05 01:00:00-06:00,1,156,0.25881904510252074,0.9659258262890683,0.440518784350495,-0.8977433935342337,11.1,74.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-05 02:00:00-06:00,2,156,0.49999999999999994,0.8660254037844387,0.440518784350495,-0.8977433935342337,10.6,93.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-05 03:00:00-06:00,3,156,0.7071067811865476,0.7071067811865476,0.440518784350495,-0.8977433935342337,11.1,100.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-05 04:00:00-06:00,4,156,0.8660254037844386,0.5000000000000001,0.440518784350495,-0.8977433935342337,11.1,97.0,97.0,0.6,0.0,0.0,0.0,0.0,0.0
2025-06-05 05:00:00-06:00,5,156,0.9659258262890683,0.25881904510252074,0.440518784350495,-0.8977433935342337,11.0,88.0,97.0,0.1,0.0,0.0,0.0,0.0,0.0
2025-06-05 06:00:00-06:00,6,156,1.0,6.123233995736766e-17,0.440518784350495,-0.8977433935342337,10.8,99.0,97.0,0.0,18.199443371343758,3.0,2.0,6.0,4.0
2025-06-05 07:00:00-06:00,7,156,0.9659258262890683,-0.25881904510252063,0.440518784350495,-0.8977433935342337,11.3,100.0,94.0,1.4,185.17191814467597,54.0,19.0,65.0,21.0
2025-06-05 08:00:00-06:00,8,156,0.8660254037844387,-0.4999999999999998,0.440518784350495,-0.8977433935342337,11.4,100.0,92.0,1.7,395.96089298481496,204.0,65.0,182.0,38.0
2025-06-05 09:00:00-06:00,9,156,0.7071067811865476,-0.7071067811865475,0.440518784350495,-0.8977433935342337,11.9,100.0,88.0,0.4,600.4243887182519,408.0,107.0,368.0,141.0
2025-06-05 10:00:00-06:00,10,156,0.49999999999999994,-0.8660254037844387,0.440518784350495,-0.8977433935342337,12.4,100.0,88.0,0.2,778.1069386781954,570.0,170.0,547.0,187.0
2025-06-05 11:00:00-06:00,11,156,0.258819045102521,-0.9659258262890682,0.440518784350495,-0.8977433935342337,14.7,98.0,75.0,0.3,914.8919149483105,509.0,442.0,726.0,440.0
2025-06-05 12:00:00-06:00,12,156,1.2246467991473532e-16,-1.0,0.440518784350495,-0.8977433935342337,15.9,67.0,71.0,0.2,1000.6612237149141,837.0,316.0,857.0,491.0
2025-06-05 13:00:00-06:00,13,156,-0.2588190451025208,-0.9659258262890683,0.440518784350495,-0.8977433935342337,16.4,60.0,70.0,1.7,1029.2393546603244,782.0,359.0,798.0,558.0
2025-06-05 14:00:00-06:00,14,156,-0.4999999999999997,-0.8660254037844388,0.440518784350495,-0.8977433935342337,16.8,63.0,69.0,1.4,998.5940390582605,868.0,418.0,861.0,739.0
2025-06-05 15:00:00-06:00,15,156,-0.7071067811865471,-0.7071067811865479,0.440518784350495,-0.8977433935342337,15.1,71.0,76.0,2.1,910.9205271917841,793.0,394.0,774.0,603.0
2025-06-05 16:00:00-06:00,16,156,-0.8660254037844385,-0.5000000000000004,0.440518784350495,-0.8977433935342337,16.9,53.0,69.0,0.1,772.5496064323295,666.0,339.0,710.0,363.0
2025-06-05 17:00:00-06:00,17,156,-0.9659258262890683,-0.25881904510252063,0.440518784350495,-0.8977433935342337,17.9,87.0,58.0,0.6,593.7444572505194,533.0,185.0,507.0,602.0
2025-06-05 18:00:00-06:00,18,156,-1.0,-1.8369701987210297e-16,0.440518784350495,-0.8977433935342337,15.8,92.0,74.0,1.4,388.4594086219631,326.0,217.0,382.0,167.0
2025-06-05 19:00:00-06:00,19,156,-0.9659258262890684,0.2588190451025203,0.440518784350495,-0.8977433935342337,15.1,47.0,67.0,0.0,178.23652475344426,175.0,53.0,172.0,58.0
2025-06-05 20:00:00-06:00,20,156,-0.8660254037844386,0.5000000000000001,0.440518784350495,-0.8977433935342337,14.1,61.0,76.0,0.0,15.191885347400406,65.0,30.0,53.0,93.0
2025-06-05 21:00:00-06:00,21,156,-0.7071067811865477,0.7071067811865474,0.440518784350495,-0.8977433935342337,12.6,10.0,84.0,0.0,0.0,4.0,2.0,2.0,5.0
2025-06-05 22:00:00-06:00,22,156,-0.5000000000000004,0.8660254037844384,0.440518784350495,-0.8977433935342337,11.6,7.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-05 23:00:00-06:00,23,156,-0.25881904510252157,0.9659258262890681,0.440518784350495,-0.8977433935342337,10.8,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-06 00:00:00-06:00,0,157,0.0,1.0,0.42500033996955416,-0.9051931898913974,9.3,10.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-06 01:00:00-06:00,1,157,0.25881904510252074,0.9659258262890683,0.42500033996955416,-0.9051931898913974,8.6,18.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-06 02:00:00-06:00,2,157,0.49999999999999994,0.8660254037844387,0.42500033996955416,-0.9051931898913974,7.8,1.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-06 03:00:00-06:00,3,157,0.7071067811865476,0.7071067811865476,0.42500033996955416,-0.9051931898913974,7.2,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-06 04:00:00-06:00,4,157,0.8660254037844386,0.5000000000000001,0.42500033996955416,-0.9051931898913974,7.1,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-06 05:00:00-06:00,5,157,0.9659258262890683,0.25881904510252074,0.42500033996955416,-0.9051931898913974,7.1,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-06 06:00:00-06:00,6,157,1.0,6.123233995736766e-17,0.42500033996955416,-0.9051931898913974,7.5,0.0,91.0,0.0,18.510488425111134,6.0,3.0,4.0,7.0
2025-06-06 07:00:00-06:00,7,157,0.9659258262890683,-0.25881904510252063,0.42500033996955416,-0.9051931898913974,10.0,0.0,86.0,0.0,185.52279939679005,65.0,54.0,21.0,114.0
2025-06-06 08:00:00-06:00,8,157,0.8660254037844387,-0.4999999999999998,0.42500033996955416,-0.9051931898913974,13.1,0.0,75.0,0.0,396.11374486850457,182.0,204.0,38.0,298.0
2025-06-06 09:00:00-06:00,9,157,0.7071067811865476,-0.7071067811865475,0.42500033996955416,-0.9051931898913974,15.8,1.0,64.0,0.0,600.4232981990242,368.0,408.0,141.0,494.0
2025-06-06 10:00:00-06:00,10,157,0.49999999999999994,-0.8660254037844387,0.42500033996955416,-0.9051931898913974,19.0,70.0,50.0,0.0,778.0245044642571,547.0,570.0,187.0,672.0
2025-06-06 11:00:00-06:00,11,157,0.258819045102521,-0.9659258262890682,0.42500033996955416,-0.9051931898913974,22.3,89.0,45.0,0.0,914.8071435847487,726.0,509.0,440.0,817.0
2025-06-06 12:00:00-06:00,12,157,1.2246467991473532e-16,-1.0,0.42500033996955416,-0.9051931898913974,24.8,7.0,23.0,0.0,1000.6523799474315,857.0,837.0,491.0,916.0
2025-06-06 13:00:00-06:00,13,157,-0.2588190451025208,-0.9659258262890683,0.42500033996955416,-0.9051931898913974,25.0,23.0,24.0,0.0,1029.3785088202578,798.0,782.0,558.0,957.0
2025-06-06 14:00:00-06:00,14,157,-0.4999999999999997,-0.8660254037844388,0.42500033996955416,-0.9051931898913974,26.0,8.0,25.0,0.0,998.9421901547512,861.0,868.0,739.0,932.0
2025-06-06 15:00:00-06:00,15,157,-0.7071067811865471,-0.7071067811865479,0.42500033996955416,-0.9051931898913974,26.5,20.0,26.0,0.0,911.5232615000748,774.0,793.0,603.0,916.0
2025-06-06 16:00:00-06:00,16,157,-0.8660254037844385,-0.5000000000000004,0.42500033996955416,-0.9051931898913974,26.7,2.0,25.0,0.0,773.4333492867252,710.0,666.0,363.0,782.0
2025-06-06 17:00:00-06:00,17,157,-0.9659258262890683,-0.25881904510252063,0.42500033996955416,-0.9051931898913974,26.9,5.0,28.0,0.0,594.9123218244373,507.0,533.0,602.0,660.0
2025-06-06 18:00:00-06:00,18,157,-1.0,-1.8369701987210297e-16,0.42500033996955416,-0.9051931898913974,26.0,39.0,40.0,0.0,389.88382838608555,382.0,326.0,167.0,479.0
2025-06-06 19:00:00-06:00,19,157,-0.9659258262890684,0.2588190451025203,0.42500033996955416,-0.9051931898913974,23.4,39.0,67.0,0.0,179.78887441413846,172.0,175.0,58.0,254.0
2025-06-06 20:00:00-06:00,20,157,-0.8660254037844386,0.5000000000000001,0.42500033996955416,-0.9051931898913974,20.2,4.0,66.0,0.0,16.004695533419028,53.0,65.0,93.0,92.0
2025-06-06 21:00:00-06:00,21,157,-0.7071067811865477,0.7071067811865474,0.42500033996955416,-0.9051931898913974,17.3,1.0,65.0,0.0,0.0,2.0,4.0,5.0,6.0
2025-06-06 22:00:00-06:00,22,157,-0.5000000000000004,0.8660254037844384,0.42500033996955416,-0.9051931898913974,15.1,1.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-06 23:00:00-06:00,23,157,-0.25881904510252157,0.9659258262890681,0.42500033996955416,-0.9051931898913974,14.6,1.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-07 00:00:00-06:00,0,158,0.0,1.0,0.4093559588156213,-0.9123747579707273,15.4,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-07 01:00:00-06:00,1,158,0.25881904510252074,0.9659258262890683,0.4093559588156213,-0.9123747579707273,14.4,1.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-07 02:00:00-06:00,2,158,0.49999999999999994,0.8660254037844387,0.4093559588156213,-0.9123747579707273,13.5,17.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-07 03:00:00-06:00,3,158,0.7071067811865476,0.7071067811865476,0.4093559588156213,-0.9123747579707273,12.3,78.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-07 04:00:00-06:00,4,158,0.8660254037844386,0.5000000000000001,0.4093559588156213,-0.9123747579707273,11.4,29.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-07 05:00:00-06:00,5,158,0.9659258262890683,0.25881904510252074,0.4093559588156213,-0.9123747579707273,10.8,20.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-07 06:00:00-06:00,6,158,1.0,6.123233995736766e-17,0.4093559588156213,-0.9123747579707273,10.1,34.0,87.0,0.0,18.77346547751478,4.0,6.0,7.0,7.0
2025-06-07 07:00:00-06:00,7,158,0.9659258262890683,-0.25881904510252063,0.4093559588156213,-0.9123747579707273,12.6,14.0,82.0,0.0,185.78240385169636,21.0,65.0,114.0,105.0
2025-06-07 08:00:00-06:00,8,158,0.8660254037844387,-0.4999999999999998,0.4093559588156213,-0.9123747579707273,14.0,37.0,74.0,0.0,396.18014013117124,38.0,182.0,298.0,266.0
2025-06-07 09:00:00-06:00,9,158,0.7071067811865476,-0.7071067811865475,0.4093559588156213,-0.9123747579707273,14.6,100.0,71.0,0.1,600.3466269240682,141.0,368.0,494.0,297.0
2025-06-07 10:00:00-06:00,10,158,0.49999999999999994,-0.8660254037844387,0.4093559588156213,-0.9123747579707273,14.8,100.0,70.0,0.1,777.8780730112649,187.0,547.0,672.0,281.0
2025-06-07 11:00:00-06:00,11,158,0.258819045102521,-0.9659258262890682,0.4093559588156213,-0.9123747579707273,15.2,99.0,68.0,0.0,914.6689108586968,440.0,726.0,817.0,303.0
2025-06-07 12:00:00-06:00,12,158,1.2246467991473532e-16,-1.0,0.4093559588156213,-0.9123747579707273,16.5,92.0,63.0,0.0,1000.5985456540585,491.0,857.0,916.0,500.0
2025-06-07 13:00:00-06:00,13,158,-0.2588190451025208,-0.9659258262890683,0.4093559588156213,-0.9123747579707273,18.0,69.0,58.0,0.0,1029.4783864100452,558.0,798.0,957.0,651.0
2025-06-07 14:00:00-06:00,14,158,-0.4999999999999997,-0.8660254037844388,0.4093559588156213,-0.9123747579707273,19.1,52.0,55.0,0.0,999.2535904478834,739.0,861.0,932.0,639.0
2025-06-07 15:00:00-06:00,15,158,-0.7071067811865471,-0.7071067811865479,0.4093559588156213,-0.9123747579707273,21.7,54.0,48.0,0.0,912.0884165689507,603.0,774.0,916.0,705.0
2025-06-07 16:00:00-06:00,16,158,-0.8660254037844385,-0.5000000000000004,0.4093559588156213,-0.9123747579707273,21.6,27.0,49.0,0.0,774.2754531762204,363.0,710.0,782.0,657.0
2025-06-07 17:00:00-06:00,17,158,-0.9659258262890683,-0.25881904510252063,0.4093559588156213,-0.9123747579707273,21.0,50.0,52.0,0.4,596.0317539814528,602.0,507.0,660.0,550.0
2025-06-07 18:00:00-06:00,18,158,-1.0,-1.8369701987210297e-16,0.4093559588156213,-0.9123747579707273,20.7,12.0,55.0,0.0,391.25164128160844,167.0,382.0,479.0,407.0
2025-06-07 19:00:00-06:00,19,158,-0.9659258262890684,0.2588190451025203,0.4093559588156213,-0.9123747579707273,18.5,15.0,61.0,0.0,181.2800158838236,58.0,172.0,254.0,278.0
2025-06-07 20:00:00-06:00,20,158,-0.8660254037844386,0.5000000000000001,0.4093559588156213,-0.9123747579707273,16.8,9.0,71.0,0.0,16.802428566440142,93.0,53.0,92.0,98.0
2025-06-07 21:00:00-06:00,21,158,-0.7071067811865477,0.7071067811865474,0.4093559588156213,-0.9123747579707273,15.0,0.0,80.0,0.0,0.0,5.0,2.0,6.0,6.0
2025-06-07 22:00:00-06:00,22,158,-0.5000000000000004,0.8660254037844384,0.4093559588156213,-0.9123747579707273,14.5,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-07 23:00:00-06:00,23,158,-0.25881904510252157,0.9659258262890681,0.4093559588156213,-0.9123747579707273,13.0,0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-08 00:00:00-06:00,0,159,0.0,1.0,0.39359027665646673,-0.9192859697186104,12.9,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-08 01:00:00-06:00,1,159,0.25881904510252074,0.9659258262890683,0.39359027665646673,-0.9192859697186104,13.4,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-08 02:00:00-06:00,2,159,0.49999999999999994,0.8660254037844387,0.39359027665646673,-0.9192859697186104,13.2,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-08 03:00:00-06:00,3,159,0.7071067811865476,0.7071067811865476,0.39359027665646673,-0.9192859697186104,12.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-08 04:00:00-06:00,4,159,0.8660254037844386,0.5000000000000001,0.39359027665646673,-0.9192859697186104,10.4,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-08 05:00:00-06:00,5,159,0.9659258262890683,0.25881904510252074,0.39359027665646673,-0.9192859697186104,9.1,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-06-08 06:00:00-06:00,6,159,1.0,6.123233995736766e-17,0.39359027665646673,-0.9192859697186104,9.2,0.0,85.0,0.0,18.987775515210586,7.0,4.0,7.0,7.0
2025-06-08 07:00:00-06:00,7,159,0.9659258262890683,-0.25881904510252063,0.39359027665646673,-0.9192859697186104,11.4,0.0,77.0,0.0,185.95158403255002,114.0,21.0,105.0,114.0
2025-06-08 08:00:00-06:00,8,159,0.8660254037844387,-0.4999999999999998,0.39359027665646673,-0.9192859697186104,13.4,0.0,74.0,0.0,396.16115609077843,298.0,38.0,266.0,295.0
2025-06-08 09:00:00-06:00,9,159,0.7071067811865476,-0.7071067811865475,0.39359027665646673,-0.9192859697186104,16.0,0.0,65.0,0.0,600.1955187709373,494.0,141.0,297.0,490.0
2025-06-08 10:00:00-06:00,10,159,0.49999999999999994,-0.8660254037844387,0.39359027665646673,-0.9192859697186104,18.0,0.0,58.0,0.0,777.6687584880361,672.0,187.0,281.0,674.0
2025-06-08 11:00:00-06:00,11,159,0.258819045102521,-0.9659258262890682,0.39359027665646673,-0.9192859697186104,20.0,0.0,50.0,0.0,914.478215248529,817.0,440.0,303.0,826.0
2025-06-08 12:00:00-06:00,12,159,1.2246467991473532e-16,-1.0,0.39359027665646673,-0.9192859697186104,22.2,2.0,44.0,0.0,1000.5005275150787,916.0,491.0,500.0,935.0
2025-06-08 13:00:00-06:00,13,159,-0.2588190451025208,-0.9659258262890683,0.39359027665646673,-0.9192859697186104,24.8,0.0,25.0,0.0,1029.539540304053,957.0,558.0,651.0,990.0
2025-06-08 14:00:00-06:00,14,159,-0.4999999999999997,-0.8660254037844388,0.39359027665646673,-0.9192859697186104,25.5,0.0,23.0,0.0,999.528495047692,932.0,739.0,639.0,996.0
2025-06-08 15:00:00-06:00,15,159,-0.7071067811865471,-0.7071067811865479,0.39359027665646673,-0.9192859697186104,26.0,0.0,23.0,0.0,912.6159270553286,916.0,603.0,705.0,939.0
2025-06-08 16:00:00-06:00,16,159,-0.8660254037844385,-0.5000000000000004,0.39359027665646673,-0.9192859697186104,26.0,0.0,21.0,0.0,775.0755326939883,782.0,363.0,657.0,831.0
